query,page,clicks,impressions,ctr,position
cafe&diner encontre カフェ&ダイナー エンコンテレ 写真,https://suelog.jp/shops/1117/shop_edit_requests/new,0,1,0,8
cafe&dining boo,https://suelog.jp/shops/1690,0,10,0,10.6
cafe&dining boo カフェアンドダイニングブー,https://suelog.jp/shops/1690,0,5,0,6.8
cafe-bar cross,https://suelog.jp/shops/3712,0,3,0,16
cafe友恵,https://suelog.jp/shops/3978,0,2,0,7
cafe＆bar hey hey（バーヘイヘイ） 大阪市,https://suelog.jp/shops/668,0,12,0,8.416666666666668
cafe＆bar hey hey（バーヘイヘイ） 大阪市 レビュー,https://suelog.jp/shops/668,0,9,0,5.111111111111111
caffe luca 堂島アバンザ,https://suelog.jp/shops/3088,0,8,0,16
caffe piazza del popolo,https://suelog.jp/shops/194,0,1,0,7
caffe piazza del popolo 梅田スカイビル店,https://suelog.jp/shops/194,0,21,0,10.714285714285714
caffe piazza del popolo 梅田スカイビル店 メニュー,https://suelog.jp/shops/194,0,5,0,10.2
caffe pizza del popolo 梅田スカイビル店,https://suelog.jp/shops/194,0,17,0,10.647058823529411
caffè piazza del popolo,https://suelog.jp/shops/194,0,18,0,7.944444444444445
candle bar,https://suelog.jp/shops/3660,0,1,0,11
candle梅田,https://suelog.jp/shops/3660,0,6,0,10.166666666666666
candy 大阪,https://suelog.jp/shops/443,0,1,0,30
candy大阪,https://suelog.jp/shops/443,0,1,0,19
champagne&wine salon la cuvee シャンパン&ワイン サロン ラ キュベ,https://suelog.jp/shops/3442,0,8,0,23.125
chill lounge,https://suelog.jp/shops/3040,0,20,0,5.7
chill lounge 梅田,https://suelog.jp/shops/3040,0,39,0,9.384615384615385
chill lounge梅田店,https://suelog.jp/shops/3040,0,6,0,10.333333333333334
chill lounge梅田店 大阪市,https://suelog.jp/shops/3040,0,18,0,8.11111111111111
chill lounge梅田店 大阪市 レビュー,https://suelog.jp/shops/3040,0,5,0,7.6
chill spot チルスポット,https://suelog.jp/shops/3285,0,2,0,31
cinquecento,https://suelog.jp/shops/1521,0,2,0,82
cloud blank,https://suelog.jp/shops/3487,0,1,0,10
club lilith (リリス) レビュー,https://suelog.jp/shops/3364,0,20,0,10.35
clubzizi,https://suelog.jp/shops/2926,0,16,0,10.5625
cocktail machine,https://suelog.jp/shops/1762,0,7,0,8.571428571428571
collection 梅田 バー,https://suelog.jp/shops/2892,0,1,0,1
coo’s dining,https://suelog.jp/shops/2977,0,2,0,31
couzen,https://suelog.jp/shops/3050,0,1,0,11
craft beer base branch,https://suelog.jp/shops/486,0,1,0,18
craft sake bar hirose,https://suelog.jp/shops/3432,0,2,0,21.5
craftbeerbar,https://suelog.jp/shops/542,0,1,0,4
craftman umami,https://suelog.jp/shops/320,0,1,0,28
craftroom,https://suelog.jp/shops/574,0,6,0,8.5
crossy,https://suelog.jp/shops/3034,0,1,0,78
cucina cucina,https://suelog.jp/shops/3127,0,2,0,10.5
cucina cucina クチーナ クチーナ 北新地,https://suelog.jp/shops/3127,0,3,0,22.333333333333332
cucina cucina クチーナクチーナ,https://suelog.jp/shops/3127,0,1,0,12
dada 大阪市,https://suelog.jp/shops/3304,0,1,0,10
dada 大阪市 写真,https://suelog.jp/shops/3304,0,6,0,10
dada 梅田,https://suelog.jp/shops/3304,0,9,0,6.888888888888889
dada 焼き鳥,https://suelog.jp/shops/3304,0,1,0,9
darts&karaoke パーティー 901 qlay 梅田店,https://suelog.jp/shops/3259,0,4,0,39
def 中津,https://suelog.jp/shops/254,0,22,0,6.7272727272727275
dining bar alive,https://suelog.jp/shops/748,0,6,0,21.333333333333332
dining bar big up,https://suelog.jp/shops/2007,0,15,0,6.733333333333333
dining bar big up ダイニングバービッグアップ,https://suelog.jp/shops/2007,0,8,0,5.5
dining bar camp,https://suelog.jp/shops/2017,0,2,0,27.5
dining bar dank,https://suelog.jp/shops/532,0,7,0,17
dining bar liberty ダイニング バー リバティー 梅田店,https://suelog.jp/shops/502,0,3,0,35.333333333333336
dining bar m's,https://suelog.jp/shops/2074,0,2,0,46.5
dining bar m's,https://suelog.jp/shops/3391,0,5,0,37.8
dining&bar∞eight,https://suelog.jp/shops/2136,0,2,0,23.5
diningbar couzen コウゼン,https://suelog.jp/shops/3050,0,7,0,14.714285714285714
donna luciana,https://suelog.jp/shops/2735,0,2,0,11.5
dotonbori traveler's lounge,https://suelog.jp/shops/1777,0,1,0,11
dynamic kitchen & bar 響 中之島フェスティバルプラザ店,https://suelog.jp/shops/3327,0,5,0,34.8
e bar,https://suelog.jp/shops/693,0,1,0,6
e-bar,https://suelog.jp/shops/693,0,3,0,7.666666666666667
english,https://suelog.jp/shops/3321,0,1,0,5
eva member,https://suelog.jp/shops/3290,0,1,0,7
experience bar,https://suelog.jp/shops/1657,0,1,0,6
eバー,https://suelog.jp/shops/693,0,2,0,7.5
fab 梅田,https://suelog.jp/shops/22,0,4,0,12
farplane,https://suelog.jp/shops/1317,0,2,0,38
farplane parco店,https://suelog.jp/shops/1317,0,2,0,13
farplane レビュー,https://suelog.jp/shops/1317,0,1,0,11
fizz bar,https://suelog.jp/shops/1307,0,5,0,7.8
foce,https://suelog.jp/shops/2137,0,1,0,13
food bar 悠,https://suelog.jp/shops/3292,0,4,0,21.5
foodsbar・core,https://suelog.jp/shops/1599,0,1,0,33
for yu,https://suelog.jp/shops/934,0,9,0,8.777777777777779
fumus,https://suelog.jp/shops/2919,0,10,0,8.2
gammedcafe,https://suelog.jp/shops/1696,0,23,0,6.739130434782608
garb weeks,https://suelog.jp/shops/3608,0,54,0,36.98148148148148
garb weeks ガーブ ウィークス,https://suelog.jp/shops/3608,0,4,0,25.25
gino karaoke & darts ジーノ カラオケ アンド ダーツ,https://suelog.jp/shops/2897,0,5,0,13.8
goku bar,https://suelog.jp/shops/2978,0,1,0,10
graffiti bar,https://suelog.jp/shops/540,0,2,0,8
graffiti joker,https://suelog.jp/shops/540,0,1,0,10
grand bar,https://suelog.jp/shops/3552,0,1,0,1
grass グラス なんばアメ村店,https://suelog.jp/shops/1315,0,10,0,20.2
grass シーシャ,https://suelog.jp/shops/1315,0,10,0,8.8
grass シーシャ アメ村店,https://suelog.jp/shops/1315,0,21,0,6.571428571428571
gypsy13,https://suelog.jp/shops/1656,0,12,0,5.916666666666667
half way tree,https://suelog.jp/shops/1980,0,2,0,7.5
hana coffee,https://suelog.jp/shops/2212,0,2,0,7
heyhey bar,https://suelog.jp/shops/668,0,1,0,8
house bar muse,https://suelog.jp/shops/665,0,1,0,29
hubエキマルシェ大阪ウメスト店,https://suelog.jp/shops/457,0,8,0,30
ignition bar,https://suelog.jp/shops/1660,0,12,0,8.583333333333332
italian meat bal utility,https://suelog.jp/shops/3438,0,2,0,11
italian meat bal utility イタリアン ミートバル ユーティリティー,https://suelog.jp/shops/3438,0,13,0,8
izakaya kamonn,https://suelog.jp/shops/198,0,1,0,25
jaja bar レビュー,https://suelog.jp/shops/1889,0,1,0,19
"japan, 〒530-0011 osaka, kita ward, ofukacho, 6−38 グラングリーン大阪 北館 バー＆ラウンジ「!jaja! bar（ジャジャバー）」",https://suelog.jp/shops/1889,0,7,0,9.285714285714286
jaw dim,https://suelog.jp/shops/1912,0,3,0,10.333333333333334
jazz on top 梅田,https://suelog.jp/shops/376,0,6,0,7.666666666666667
jis namba,https://suelog.jp/shops/1778,0,5,0,16.4
john's lane,https://suelog.jp/shops/4185,0,1,0,6
jr難波 喫煙所,https://suelog.jp/namba,0,1,0,37
k club osaka,https://suelog.jp/shops/1725,0,5,0,6.6
k-club osaka,https://suelog.jp/shops/1725,0,2,0,6.5
kadom,https://suelog.jp/shops/581,0,4,0,6.5
kaffe bar nellie,https://suelog.jp/shops/271,0,2,0,30.5
kaffe bar nellie 予約,https://suelog.jp/shops/271,0,3,0,13.333333333333334
kaffe bar nellie 写真,https://suelog.jp/shops/271,0,1,0,18
kafka bar,https://suelog.jp/shops/377,0,1,0,5
kafka listening bar,https://suelog.jp/shops/377,0,1,0,12
kafka osaka,https://suelog.jp/shops/377,0,17,0,6.529411764705882
kafka the listening & bar 大阪市,https://suelog.jp/shops/377,0,18,0,8.333333333333332
kaisen nikuteppambaru okiumiya,https://suelog.jp/shops/3755,0,21,0,26.142857142857142
karaoke＆bar milimili 大阪市,https://suelog.jp/shops/3930,0,2,0,8
kemuri 北浜,https://suelog.jp/shops/214,0,1,0,10
kemuri 大阪市,https://suelog.jp/shops/214,0,6,0,10.166666666666666
kemuri 大阪市 レビュー,https://suelog.jp/shops/214,0,5,0,9.4
kiefel 阪急三番街店,https://suelog.jp/shops/1964,0,23,0,9.391304347826088
kiefel 阪急三番街店 レビュー,https://suelog.jp/shops/1964,0,2,0,11
kiefel 阪急三番街店 写真,https://suelog.jp/shops/1964,0,1,0,10
kirip,https://suelog.jp/shops/3556,0,1,0,11
kirip truman,https://suelog.jp/shops/3556,0,1,0,21
kitte 喫煙所,https://suelog.jp/shops/613,0,6,0,5.5
kitte 喫煙所 大阪,https://suelog.jp/shops/613,0,1,0,7
kitte 大阪 喫煙所,https://suelog.jp/shops/613,0,3,0,1
kitte 梅田 喫煙所,https://suelog.jp/shops/613,0,1,0,10
kitte大阪 喫煙所,https://suelog.jp/shops/613,0,4,0,3.25
kitte大阪喫煙所,https://suelog.jp/shops/613,0,4,0,7
koko head,https://suelog.jp/shops/1913,0,2,0,9.5
koko head cafe,https://suelog.jp/shops/1913,0,1,0,48
koko head cafe osaka,https://suelog.jp/shops/1913,0,4,0,17.75
koko head cafe osaka ココヘッドカフェ 大阪,https://suelog.jp/shops/1913,0,1,0,47
kou's,https://suelog.jp/shops/2977,0,3,0,5.333333333333333
kushiyakiyatai tsuruhashiotokogushi,https://suelog.jp/shops/2337,0,4,0,5.5
la champagne,https://suelog.jp/shops/3074,0,15,0,9.266666666666667
lapichu,https://suelog.jp/shops/1732,0,8,0,7.25
lapine 梅田,https://suelog.jp/shops/1970,0,1,0,11
le cercle,https://suelog.jp/shops/2954,0,21,0,20.38095238095238
liminal 天満,https://suelog.jp/shops/2720,0,7,0,8.857142857142858
lounge ange,https://suelog.jp/shops/719,0,4,0,10.5
lounge el,https://suelog.jp/shops/2004,0,2,0,4.5
m lounge,https://suelog.jp/shops/2245,0,2,0,5
mahaloja マハロジャ,https://suelog.jp/shops/3760,0,1,0,11
maharaja マハラジャ,https://suelog.jp/shops/3760,0,1,0,15
maharaja マハラジャ レビュー,https://suelog.jp/shops/3760,0,4,0,10.75
malt whisky bar,https://suelog.jp/shops/279,0,1,0,9
marciero,https://suelog.jp/shops/542,0,5,0,7.8
marciero マリシエロ,https://suelog.jp/shops/542,0,6,0,30.666666666666668
meat lab.8129,https://suelog.jp/shops/261,0,1,0,42
meat lab.8129 グランフロント大阪,https://suelog.jp/shops/261,0,1,0,31
memberseva,https://suelog.jp/shops/3290,0,1,0,2
mememe 梅田,https://suelog.jp/shops/228,0,20,0,8.65
miel cafe,https://suelog.jp/shops/1716,0,1,0,5
mojito 7 bar,https://suelog.jp/shops/414,0,1,0,10
musch ムッシュ 梅田hep前店,https://suelog.jp/shops/2929,0,1,0,48
musch ムッシュ 梅田hep前店,https://suelog.jp/shops/2929/shop_reports/new,0,1,0,47
musch ムッシュ 梅田hep前店,https://suelog.jp/shops/4209,0,3,0,27.666666666666668
musch ムッシュ 梅田曽根崎店,https://suelog.jp/articles/umeda-shisha-bar-matome,0,1,0,43
musch ムッシュ 梅田曽根崎店,https://suelog.jp/shops/2929,0,2,0,25.5
musch ムッシュ 梅田曽根崎店,https://suelog.jp/shops/2929/shop_reports/new,0,3,0,35
musch 大阪,https://suelog.jp/shops/2929,0,1,0,15
musch 曽根崎,https://suelog.jp/shops/2929,0,1,0,10
musch 梅田曽根崎店,https://suelog.jp/shops/2929,0,1,0,9
muse なんば 道頓堀 店 レビュー,https://suelog.jp/shops/1327,0,8,0,11
muse なんば 道頓堀店,https://suelog.jp/shops/1327,0,2,0,22
mustang bar,https://suelog.jp/shops/1304,0,5,0,7.6
mustangbar,https://suelog.jp/shops/1304,0,2,0,7.5
mustangs bar,https://suelog.jp/shops/1304,0,1,0,6
nakayan bar,https://suelog.jp/shops/750,0,1,0,13
nel なんばウォーク,https://suelog.jp/shops/1694,0,3,0,11.333333333333334
nito 梅田,https://suelog.jp/shops/3685,0,2,0,10.5
nnn なんば,https://suelog.jp/shops/1668,0,6,0,10.333333333333334
no name shisha cafe barお初天神店(ノーネームシーシャカフェバー),https://suelog.jp/shops/2970,0,1,0,9
north bar,https://suelog.jp/shops/673,0,1,0,12
north trunk,https://suelog.jp/shops/1900,0,1,0,13
north trunk ノーストランク グランフロント店,https://suelog.jp/shops/1900,0,3,0,25.666666666666668
north trunk(ノーストランク) グランフロント店,https://suelog.jp/shops/1900,0,2,0,26.5
nu 茶屋町 喫煙所,https://suelog.jp/shops/1967,0,8,0,11.125
nu茶屋町 喫煙所,https://suelog.jp/shops/1967,0,51,0,11.607843137254902
nu茶屋町喫煙所,https://suelog.jp/shops/1967,0,1,0,12
okiumiya,https://suelog.jp/shops/3755,0,1,0,30
ooluto kitchen bar,https://suelog.jp/shops/3068,0,16,0,7.125
ooluto kitchen bar,https://suelog.jp/shops/3068/shop_edit_requests/new,0,1,0,21
ooluto kitchen bar,https://suelog.jp/shops/3068/shop_reports/new,0,2,0,25
oriental lounge temma - オリエンタルラウンジ 天満 大阪市 レビュー,https://suelog.jp/shops/2000,0,1,0,5
ouyea,https://suelog.jp/shops/3081,0,2,0,3
ouyea,https://suelog.jp/shops/3081/shop_edit_requests/new,0,4,0,7.75
ouyea,https://suelog.jp/shops/3081/shop_reports/new,0,4,0,7.25
paddle,https://suelog.jp/shops/4198,0,1,0,2
parco 喫煙所,https://suelog.jp/shops/1317,0,12,0,7.166666666666667
parco喫煙所,https://suelog.jp/shops/1317,0,3,0,6
paska パスカ,https://suelog.jp/shops/2913,0,1,0,46
paska パスカ,https://suelog.jp/shops/3714,0,6,0,13.5
paska パスカ,https://suelog.jp/shops/3714/shop_reports/new,0,4,0,44
piazza del popolo,https://suelog.jp/shops/194,0,5,0,9.4
picoty 梅田,https://suelog.jp/shops/238,0,3,0,7.333333333333333
porori,https://suelog.jp/shops/1728,0,2,0,11
pronto プロント 大阪堂島店,https://suelog.jp/shops/714,0,7,0,34.57142857142857
pumpkin rock,https://suelog.jp/shops/2100,0,1,0,13
pumpkin rocks,https://suelog.jp/shops/2100,0,16,0,10.0625
pumpkin rocks レビュー,https://suelog.jp/shops/2100,0,11,0,10.272727272727273
pumpkinrocks パンプキンロックス 梅田店,https://suelog.jp/shops/2100,0,9,0,28.77777777777778
pupupu petit a petit bakery&kitchen プププ プティタプティ,https://suelog.jp/shops/4123,0,1,0,47
pupupu petit a petit bakery&kitchen プププ プティタプティ,https://suelog.jp/shops/4201,0,4,0,12.5
queue cafe,https://suelog.jp/shops/3448,0,1,0,8
queue cafe&rooftop,https://suelog.jp/shops/3448,0,28,0,10.142857142857142
queue カフェ,https://suelog.jp/shops/3448,0,201,0,8.432835820895523
queue カフェ 予約,https://suelog.jp/shops/3448,0,2,0,6.5
queue カフェ 大阪,https://suelog.jp/shops/3448,0,16,0,9.375
queue 中之島,https://suelog.jp/shops/3448,0,32,0,10.71875
queue 大阪,https://suelog.jp/shops/3448,0,48,0,10
queue 大阪カフェ,https://suelog.jp/shops/3448,0,17,0,9
queue 肥後橋,https://suelog.jp/shops/3448,0,11,0,10
queueカフェ,https://suelog.jp/shops/3448,0,46,0,8.652173913043478
queueカフェ 中之島,https://suelog.jp/shops/3448,0,34,0,9.382352941176471
queue中之島,https://suelog.jp/shops/3448,0,3,0,11.666666666666666
queue大阪,https://suelog.jp/shops/3448,0,2,0,10
queue大阪カフェ,https://suelog.jp/shops/3448,0,4,0,9.5
r623,https://suelog.jp/shops/675,0,4,0,5.75
r623 バー,https://suelog.jp/shops/675,0,7,0,8.714285714285715
r623 梅田,https://suelog.jp/shops/675,0,27,0,7.148148148148148
record bar moon shine,https://suelog.jp/shops/676,0,4,0,6.5
reef bar,https://suelog.jp/shops/2816,0,4,0,9.75
reefbar,https://suelog.jp/shops/2816,0,1,0,16
reizi,https://suelog.jp/shops/85,0,6,0,9.166666666666666
renee bar,https://suelog.jp/shops/3301,0,1,0,6
rise 梅田,https://suelog.jp/shops/543,0,1,0,11
rivers bar condo,https://suelog.jp/shops/3593,0,3,0,16.666666666666664
rock bar drink or die,https://suelog.jp/shops/3680,0,6,0,8.333333333333332
rock bar drink or die ロックバードリンクオアダイ,https://suelog.jp/shops/3680,0,8,0,11.125
rooftop bar le'a craft,https://suelog.jp/shops/2222,0,5,0,22.4
rush 梅田,https://suelog.jp/shops/2009,0,2,0,10
salon1201,https://suelog.jp/shops/3096,0,4,0,14.75
samboa bar,https://suelog.jp/shops/3762,0,1,0,38
samboa bar ヒルトンプラザ イースト店,https://suelog.jp/shops/3762,0,4,0,13.5
samboa osaka terminal,https://suelog.jp/shops/2048,0,2,0,10
sanwoon,https://suelog.jp/shops/1548,0,1,0,4
sayamistyle,https://suelog.jp/shops/1703,0,3,0,8.333333333333332
sayamistyle(サヤミスタイル) 難波の立ち飲み,https://suelog.jp/shops/1703,0,63,0,9.857142857142858
sayamistyle(サヤミスタイル) 難波の立ち飲み メニュー,https://suelog.jp/shops/1703,0,12,0,9.916666666666666
sayamistyle(サヤミスタイル) 難波の立ち飲み レビュー,https://suelog.jp/shops/1703,0,10,0,11
second fill,https://suelog.jp/shops/640,0,1,0,12
seed 梅田,https://suelog.jp/shops/525,0,1,0,18
shaka bar,https://suelog.jp/shops/1679,0,3,0,10.666666666666666
shaka bar osaka,https://suelog.jp/shops/1679,0,34,0,9.764705882352942
shamba 大阪アメ村店,https://suelog.jp/shops/1305,0,1,0,48
shisha cafe chill シーシャカフェチル 梅田堂山店,https://suelog.jp/shops/3040,0,2,0,44
shisha cafe fumus お初天神店,https://suelog.jp/shops/2919,0,3,0,29.333333333333332
shisha cafe fumus お初天神店,https://suelog.jp/shops/2970,0,2,0,39.5
shisha cafe fumus お初天神店,https://suelog.jp/shops/4210/shop_reports/new,0,1,0,44
shisha cafe fumus 梅田中崎町店,https://suelog.jp/shops/2919,0,3,0,44.333333333333336
shisha cafe fumus 梅田中崎町店,https://suelog.jp/shops/4210,0,2,0,27.5
shisha cafe fumus 梅田堂山店,https://suelog.jp/articles/umeda-shisha-bar-matome,0,4,0,43.25
shisha cafe fumus 梅田堂山店,https://suelog.jp/shops/2919,0,3,0,35.666666666666664
shisha cafe fumus 梅田堂山店,https://suelog.jp/shops/4210,0,3,0,19
shisha cafe fumus 梅田堂山店,https://suelog.jp/shops/4210/shop_reports/new,0,3,0,30
shisha cafe ras シーシャ カフェ ラス アメ村店,https://suelog.jp/shops/1305,0,1,0,43
shisha cafe&bar cachette カシェット,https://suelog.jp/shops/3173,0,8,0,32.625
shisha cafe&bar cachette カシェット,https://suelog.jp/shops/3173/shop_edit_requests/new,0,1,0,45
shisha cafe&bar link,https://suelog.jp/shops/323,0,12,0,9.916666666666666
shisha link,https://suelog.jp/shops/323,0,3,0,11
shot bar 1:8(ワンエイト),https://suelog.jp/shops/3258,0,3,0,7.666666666666667
shot bar nobu,https://suelog.jp/shops/280,0,1,0,11
shot bar nokonoko,https://suelog.jp/shops/403,0,1,0,8
shot bar oak,https://suelog.jp/shops/2804,0,1,0,36
shot bar one or eight,https://suelog.jp/shops/3258,0,8,0,8.75
shot bar one or eight ショットバー ワン オア エイト,https://suelog.jp/shops/3258,0,3,0,13.666666666666666
shot bar one：eight,https://suelog.jp/shops/3258,0,3,0,10.666666666666666
shot bar soar,https://suelog.jp/shops/635,0,9,0,8.777777777777779
shot bar ウイスキー研究所,https://suelog.jp/shops/1505,0,8,0,12.25
simbar,https://suelog.jp/shops/3100,0,1,0,8
site:onrender.com,https://suelog.jp/,0,2,0,3
six・plus・cafe,https://suelog.jp/shops/2997,0,2,0,30
sm 梅田,https://suelog.jp/shops/564,0,1,0,41
smバー 大阪,https://suelog.jp/shops/413,0,1,0,1
smバー 梅田,https://suelog.jp/shops/564,0,11,0,12.909090909090908
snack kumachan,https://suelog.jp/shops/3169,0,22,0,9.272727272727273
snack kumachan osaka,https://suelog.jp/shops/3169,0,5,0,9
snack ｚｅｎ,https://suelog.jp/shops/438,0,2,0,7
snack25 nico 大阪市,https://suelog.jp/shops/553,0,1,0,6
